Date,Category,Units_Sold,Avg_Price,Avg_Rating,Price_Elasticity,Weekly_Price
2023-12-03,USBCables,360,360.7236909871244,4.151931330472102,0.9782608695652174,352.88
2023-12-10,USBCables,409,360.7236909871244,4.151931330472102,0.9753019323671498,351.81
2023-12-17,USBCables,419,360.7236909871244,4.151931330472102,0.9746980676328503,351.6
2023-12-24,USBCables,407,360.7236909871244,4.151931330472102,0.9754227053140097,351.86
2023-12-31,USBCables,316,360.7236909871244,4.151931330472102,0.9809178743961353,353.84
2024-01-07,USBCables,343,360.7236909871244,4.151931330472102,0.9792874396135266,353.25
2024-01-14,USBCables,401,360.7236909871244,4.151931330472102,0.9757850241545893,351.99
2024-01-21,USBCables,351,360.7236909871244,4.151931330472102,0.9788043478260869,353.08
2024-01-28,USBCables,461,360.7236909871244,4.151931330472102,0.9721618357487922,350.68
2024-02-04,USBCables,357,360.7236909871244,4.151931330472102,0.9784420289855073,352.95
2024-02-11,USBCables,296,360.7236909871244,4.151931330472102,0.9821256038647344,354.28
2024-02-18,USBCables,371,360.7236909871244,4.151931330472102,0.9775966183574879,352.64
2024-02-25,USBCables,380,360.7236909871244,4.151931330472102,0.9770531400966184,352.45
2024-03-03,USBCables,476,360.7236909871244,4.151931330472102,0.971256038647343,350.36
2024-03-10,USBCables,378,360.7236909871244,4.151931330472102,0.9771739130434782,352.49
2024-03-17,USBCables,400,360.7236909871244,4.151931330472102,0.9758454106280193,352.01
2024-03-24,USBCables,388,360.7236909871244,4.151931330472102,0.9765700483091787,352.27
2024-03-31,USBCables,345,360.7236909871244,4.151931330472102,0.9791666666666666,353.21
2024-04-07,USBCables,435,360.7236909871244,4.151931330472102,0.9737318840579711,351.25
2024-04-14,USBCables,418,360.7236909871244,4.151931330472102,0.9747584541062801,351.62
2024-04-21,USBCables,418,360.7236909871244,4.151931330472102,0.9747584541062801,351.62
2024-04-28,USBCables,349,360.7236909871244,4.151931330472102,0.9789251207729469,353.12
2024-05-05,USBCables,434,360.7236909871244,4.151931330472102,0.9737922705314009,351.27
2024-05-12,USBCables,323,360.7236909871244,4.151931330472102,0.9804951690821256,353.69
2024-05-19,USBCables,392,360.7236909871244,4.151931330472102,0.976328502415459,352.18
2024-05-26,USBCables,445,360.7236909871244,4.151931330472102,0.9731280193236715,351.03
2024-06-02,USBCables,323,360.7236909871244,4.151931330472102,0.9804951690821256,353.69
2024-06-09,USBCables,331,360.7236909871244,4.151931330472102,0.980012077294686,353.51
2024-06-16,USBCables,431,360.7236909871244,4.151931330472102,0.9739734299516908,351.34
2024-06-23,USBCables,398,360.7236909871244,4.151931330472102,0.9759661835748792,352.05
2024-06-30,USBCables,347,360.7236909871244,4.151931330472102,0.9790458937198068,353.17
2024-07-07,USBCables,406,360.7236909871244,4.151931330472102,0.9754830917874396,351.88
2024-07-14,USBCables,354,360.7236909871244,4.151931330472102,0.9786231884057971,353.01
2024-07-21,USBCables,321,360.7236909871244,4.151931330472102,0.9806159420289855,353.73
2024-07-28,USBCables,272,360.7236909871244,4.151931330472102,0.9835748792270531,354.8
2024-08-04,USBCables,338,360.7236909871244,4.151931330472102,0.9795893719806763,353.36
2024-08-11,USBCables,264,360.7236909871244,4.151931330472102,0.9840579710144928,354.97
2024-08-18,USBCables,272,360.7236909871244,4.151931330472102,0.9835748792270531,354.8
2024-08-25,USBCables,299,360.7236909871244,4.151931330472102,0.9819444444444444,354.21
2024-09-01,USBCables,239,360.7236909871244,4.151931330472102,0.9855676328502415,355.52
2024-09-08,USBCables,276,360.7236909871244,4.151931330472102,0.9833333333333333,354.71
2024-09-15,USBCables,302,360.7236909871244,4.151931330472102,0.9817632850241546,354.15
2024-09-22,USBCables,223,360.7236909871244,4.151931330472102,0.9865338164251207,355.87
2024-09-29,USBCables,271,360.7236909871244,4.151931330472102,0.9836352657004831,354.82
2024-10-06,USBCables,410,360.7236909871244,4.151931330472102,0.9752415458937198,351.79
2024-10-13,USBCables,433,360.7236909871244,4.151931330472102,0.9738526570048309,351.29
2024-10-20,USBCables,354,360.7236909871244,4.151931330472102,0.9786231884057971,353.01
2024-10-27,USBCables,354,360.7236909871244,4.151931330472102,0.9786231884057971,353.01
2024-11-03,USBCables,434,360.7236909871244,4.151931330472102,0.9737922705314009,351.27
2024-11-10,USBCables,430,360.7236909871244,4.151931330472102,0.9740338164251208,351.36
2024-11-17,USBCables,435,360.7236909871244,4.151931330472102,0.9737318840579711,351.25
2024-11-24,USBCables,446,360.7236909871244,4.151931330472102,0.9730676328502416,351.01
2024-12-01,USBCables,408,360.7236909871244,4.151931330472102,0.9753623188405797,351.84
2024-12-08,USBCables,456,360.7236909871244,4.151931330472102,0.972463768115942,350.79
2024-12-15,USBCables,467,360.7236909871244,4.151931330472102,0.9717995169082125,350.55
2024-12-22,USBCables,429,360.7236909871244,4.151931330472102,0.9740942028985508,351.38
2024-12-29,USBCables,399,360.7236909871244,4.151931330472102,0.9759057971014493,352.03
2022-01-02,HDMICables,1603,406.2916666666667,4.254166666666667,0.9032004830917875,366.96
2022-01-09,HDMICables,1543,406.2916666666667,4.254166666666667,0.9068236714975846,368.43
2022-01-16,HDMICables,1707,406.2916666666667,4.254166666666667,0.8969202898550724,364.41
2022-01-23,HDMICables,1890,406.2916666666667,4.254166666666667,0.8858695652173914,359.92
2022-01-30,HDMICables,2085,406.2916666666667,4.254166666666667,0.8740942028985508,355.14
2022-02-06,HDMICables,1668,406.2916666666667,4.254166666666667,0.8992753623188405,365.37
2022-02-13,HDMICables,2014,406.2916666666667,4.254166666666667,0.8783816425120773,356.88
2022-02-20,HDMICables,1903,406.2916666666667,4.254166666666667,0.885084541062802,359.6
2022-02-27,HDMICables,1708,406.2916666666667,4.254166666666667,0.8968599033816426,364.39
2022-03-06,HDMICables,1911,406.2916666666667,4.254166666666667,0.8846014492753623,359.41
2022-03-13,HDMICables,1745,406.2916666666667,4.254166666666667,0.8946256038647343,363.48
2022-03-20,HDMICables,1757,406.2916666666667,4.254166666666667,0.8939009661835748,363.18
2022-03-27,HDMICables,1896,406.2916666666667,4.254166666666667,0.8855072463768117,359.77
2022-04-03,HDMICables,1500,406.2916666666667,4.254166666666667,0.9094202898550725,369.49
2022-04-10,HDMICables,1535,406.2916666666667,4.254166666666667,0.9073067632850241,368.63
2022-04-17,HDMICables,1746,406.2916666666667,4.254166666666667,0.8945652173913043,363.45
2022-04-24,HDMICables,1654,406.2916666666667,4.254166666666667,0.9001207729468599,365.71
2022-05-01,HDMICables,1884,406.2916666666667,4.254166666666667,0.886231884057971,360.07
2022-05-08,HDMICables,1645,406.2916666666667,4.254166666666667,0.9006642512077294,365.93
2022-05-15,HDMICables,1535,406.2916666666667,4.254166666666667,0.9073067632850241,368.63
2022-05-22,HDMICables,2021,406.2916666666667,4.254166666666667,0.8779589371980676,356.71
2022-05-29,HDMICables,1695,406.2916666666667,4.254166666666667,0.8976449275362319,364.71
2022-06-05,HDMICables,1716,406.2916666666667,4.254166666666667,0.8963768115942029,364.19
2022-06-12,HDMICables,1433,406.2916666666667,4.254166666666667,0.9134661835748792,371.13
2022-06-19,HDMICables,1917,406.2916666666667,4.254166666666667,0.8842391304347826,359.26
2022-06-26,HDMICables,2014,406.2916666666667,4.254166666666667,0.8783816425120773,356.88
2022-07-03,HDMICables,1731,406.2916666666667,4.254166666666667,0.8954710144927536,363.82
2022-07-10,HDMICables,1993,406.2916666666667,4.254166666666667,0.8796497584541063,357.39
2022-07-17,HDMICables,1772,406.2916666666667,4.254166666666667,0.8929951690821256,362.82
2022-07-24,HDMICables,1415,406.2916666666667,4.254166666666667,0.9145531400966184,371.58
2022-07-31,HDMICables,1339,406.2916666666667,4.254166666666667,0.9191425120772947,373.44
2022-08-07,HDMICables,1652,406.2916666666667,4.254166666666667,0.9002415458937199,365.76
2022-08-14,HDMICables,1363,406.2916666666667,4.254166666666667,0.9176932367149758,372.85
2022-08-21,HDMICables,1198,406.2916666666667,4.254166666666667,0.9276570048309178,376.9
2022-08-28,HDMICables,1425,406.2916666666667,4.254166666666667,0.9139492753623188,371.33
2022-09-04,HDMICables,1140,406.2916666666667,4.254166666666667,0.9311594202898551,378.32
2022-09-11,HDMICables,1311,406.2916666666667,4.254166666666667,0.9208333333333334,374.13
2022-09-18,HDMICables,1024,406.2916666666667,4.254166666666667,0.9381642512077295,381.17
2022-09-25,HDMICables,1100,406.2916666666667,4.254166666666667,0.9335748792270532,379.3
2022-10-02,HDMICables,1292,406.2916666666667,4.254166666666667,0.9219806763285024,374.59
2022-10-09,HDMICables,2046,406.2916666666667,4.254166666666667,0.8764492753623189,356.09
2022-10-16,HDMICables,1947,406.2916666666667,4.254166666666667,0.8824275362318841,358.52
2022-10-23,HDMICables,1905,406.2916666666667,4.254166666666667,0.884963768115942,359.55
2022-10-30,HDMICables,1886,406.2916666666667,4.254166666666667,0.8861111111111111,360.02
2022-11-06,HDMICables,1675,406.2916666666667,4.254166666666667,0.898852657004831,365.2
2022-11-13,HDMICables,1848,406.2916666666667,4.254166666666667,0.8884057971014493,360.95
2022-11-20,HDMICables,1928,406.2916666666667,4.254166666666667,0.8835748792270531,358.99
2022-11-27,HDMICables,2270,406.2916666666667,4.254166666666667,0.8629227053140096,350.6
2022-12-04,HDMICables,2160,406.2916666666667,4.254166666666667,0.8695652173913043,353.3
2022-12-11,HDMICables,1750,406.2916666666667,4.254166666666667,0.8943236714975845,363.36
2022-12-18,HDMICables,2234,406.2916666666667,4.254166666666667,0.865096618357488,351.48
2022-12-25,HDMICables,2119,406.2916666666667,4.254166666666667,0.8720410628019324,354.3
2023-01-01,HDMICables,1495,406.2916666666667,4.254166666666667,0.9097222222222222,369.61
2023-01-08,HDMICables,1744,406.2916666666667,4.254166666666667,0.8946859903381642,363.5
2023-01-15,HDMICables,1857,406.2916666666667,4.254166666666667,0.8878623188405798,360.73
2023-01-22,HDMICables,1882,406.2916666666667,4.254166666666667,0.8863526570048309,360.12
2023-01-29,HDMICables,2053,406.2916666666667,4.254166666666667,0.8760265700483092,355.92
2023-02-05,HDMICables,1738,406.2916666666667,4.254166666666667,0.895048309178744,363.65
2023-02-12,HDMICables,1886,406.2916666666667,4.254166666666667,0.8861111111111111,360.02
2023-02-19,HDMICables,2036,406.2916666666667,4.254166666666667,0.8770531400966184,356.34
2023-02-26,HDMICables,1791,406.2916666666667,4.254166666666667,0.8918478260869566,362.35
2023-03-05,HDMICables,1867,406.2916666666667,4.254166666666667,0.8872584541062802,360.49
2023-03-12,HDMICables,1708,406.2916666666667,4.254166666666667,0.8968599033816426,364.39
2023-03-19,HDMICables,1702,406.2916666666667,4.254166666666667,0.8972222222222223,364.53
2023-03-26,HDMICables,2101,406.2916666666667,4.254166666666667,0.8731280193236715,354.74
2023-04-02,HDMICables,2211,406.2916666666667,4.254166666666667,0.8664855072463769,352.05
2023-04-09,HDMICables,1932,406.2916666666667,4.254166666666667,0.8833333333333333,358.89
2023-04-16,HDMICables,2136,406.2916666666667,4.254166666666667,0.8710144927536232,353.89
2023-04-23,HDMICables,2001,406.2916666666667,4.254166666666667,0.8791666666666667,357.2
2023-04-30,HDMICables,1793,406.2916666666667,4.254166666666667,0.8917270531400966,362.3
2023-05-07,HDMICables,1966,406.2916666666667,4.254166666666667,0.881280193236715,358.06
2023-05-14,HDMICables,2164,406.2916666666667,4.254166666666667,0.8693236714975845,353.2
2023-05-21,HDMICables,1842,406.2916666666667,4.254166666666667,0.888768115942029,361.1
2023-05-28,HDMICables,2104,406.2916666666667,4.254166666666667,0.8729468599033816,354.67
2023-06-04,HDMICables,1319,406.2916666666667,4.254166666666667,0.9203502415458937,373.93
2023-06-11,HDMICables,1897,406.2916666666667,4.254166666666667,0.8854468599033817,359.75
2023-06-18,HDMICables,2145,406.2916666666667,4.254166666666667,0.8704710144927537,353.67
2023-06-25,HDMICables,2027,406.2916666666667,4.254166666666667,0.8775966183574879,356.56
2023-07-02,HDMICables,2071,406.2916666666667,4.254166666666667,0.87493961352657,355.48
2023-07-09,HDMICables,1614,406.2916666666667,4.254166666666667,0.902536231884058,366.69
2023-07-16,HDMICables,1933,406.2916666666667,4.254166666666667,0.8832729468599034,358.87
2023-07-23,HDMICables,1584,406.2916666666667,4.254166666666667,0.9043478260869565,367.43
2023-07-30,HDMICables,1715,406.2916666666667,4.254166666666667,0.8964371980676329,364.21
2023-08-06,HDMICables,1386,406.2916666666667,4.254166666666667,0.9163043478260869,372.29
2023-08-13,HDMICables,1315,406.2916666666667,4.254166666666667,0.9205917874396136,374.03
2023-08-20,HDMICables,1334,406.2916666666667,4.254166666666667,0.9194444444444444,373.56
2023-08-27,HDMICables,1507,406.2916666666667,4.254166666666667,0.9089975845410628,369.32
2023-09-03,HDMICables,1406,406.2916666666667,4.254166666666667,0.9150966183574879,371.8
2023-09-10,HDMICables,1275,406.2916666666667,4.254166666666667,0.9230072463768116,375.01
2023-09-17,HDMICables,1404,406.2916666666667,4.254166666666667,0.9152173913043479,371.85
2023-09-24,HDMICables,1342,406.2916666666667,4.254166666666667,0.9189613526570048,373.37
2023-10-01,HDMICables,1457,406.2916666666667,4.254166666666667,0.9120169082125604,370.54
2023-10-08,HDMICables,1857,406.2916666666667,4.254166666666667,0.8878623188405798,360.73
2023-10-15,HDMICables,1940,406.2916666666667,4.254166666666667,0.8828502415458938,358.69
2023-10-22,HDMICables,1940,406.2916666666667,4.254166666666667,0.8828502415458938,358.69
2023-10-29,HDMICables,1740,406.2916666666667,4.254166666666667,0.894927536231884,363.6
2023-11-05,HDMICables,2122,406.2916666666667,4.254166666666667,0.8718599033816425,354.23
2023-11-12,HDMICables,2142,406.2916666666667,4.254166666666667,0.8706521739130435,353.74
2023-11-19,HDMICables,2119,406.2916666666667,4.254166666666667,0.8720410628019324,354.3
2023-11-26,HDMICables,2101,406.2916666666667,4.254166666666667,0.8731280193236715,354.74
2023-12-03,HDMICables,1878,406.2916666666667,4.254166666666667,0.8865942028985507,360.22
2023-12-10,HDMICables,2133,406.2916666666667,4.254166666666667,0.871195652173913,353.96
2023-12-17,HDMICables,2189,406.2916666666667,4.254166666666667,0.8678140096618358,352.59
2023-12-24,HDMICables,2124,406.2916666666667,4.254166666666667,0.8717391304347826,354.18
2023-12-31,HDMICables,1652,406.2916666666667,4.254166666666667,0.9002415458937199,365.76
2024-01-07,HDMICables,1791,406.2916666666667,4.254166666666667,0.8918478260869566,362.35
2024-01-14,HDMICables,2096,406.2916666666667,4.254166666666667,0.8734299516908213,354.87
2024-01-21,HDMICables,1835,406.2916666666667,4.254166666666667,0.8891908212560387,361.27
2024-01-28,HDMICables,2408,406.2916666666667,4.254166666666667,0.8545893719806763,347.21
2024-02-04,HDMICables,1865,406.2916666666667,4.254166666666667,0.8873792270531401,360.53
2024-02-11,HDMICables,1545,406.2916666666667,4.254166666666667,0.9067028985507246,368.39
2024-02-18,HDMICables,1938,406.2916666666667,4.254166666666667,0.8829710144927536,358.74
2024-02-25,HDMICables,1982,406.2916666666667,4.254166666666667,0.8803140096618358,357.66
2024-03-03,HDMICables,2484,406.2916666666667,4.254166666666667,0.85,345.35
2024-03-10,HDMICables,1972,406.2916666666667,4.254166666666667,0.8809178743961352,357.91
2024-03-17,HDMICables,2086,406.2916666666667,4.254166666666667,0.8740338164251208,355.11
2024-03-24,HDMICables,2027,406.2916666666667,4.254166666666667,0.8775966183574879,356.56
2024-03-31,HDMICables,1800,406.2916666666667,4.254166666666667,0.8913043478260869,362.13
2024-04-07,HDMICables,2271,406.2916666666667,4.254166666666667,0.8628623188405797,350.57
2024-04-14,HDMICables,2185,406.2916666666667,4.254166666666667,0.8680555555555556,352.68
2024-04-21,HDMICables,2182,406.2916666666667,4.254166666666667,0.8682367149758454,352.76
2024-04-28,HDMICables,1824,406.2916666666667,4.254166666666667,0.8898550724637682,361.54
2024-05-05,HDMICables,2266,406.2916666666667,4.254166666666667,0.8631642512077294,350.7
2024-05-12,HDMICables,1688,406.2916666666667,4.254166666666667,0.8980676328502415,364.88
2024-05-19,HDMICables,2049,406.2916666666667,4.254166666666667,0.876268115942029,356.02
2024-05-26,HDMICables,2322,406.2916666666667,4.254166666666667,0.8597826086956522,349.32
2024-06-02,HDMICables,1686,406.2916666666667,4.254166666666667,0.8981884057971015,364.93
2024-06-09,HDMICables,1731,406.2916666666667,4.254166666666667,0.8954710144927536,363.82
2024-06-16,HDMICables,2248,406.2916666666667,4.254166666666667,0.8642512077294686,351.14
2024-06-23,HDMICables,2077,406.2916666666667,4.254166666666667,0.8745772946859903,355.33
2024-06-30,HDMICables,1814,406.2916666666667,4.254166666666667,0.8904589371980677,361.79
2024-07-07,HDMICables,2122,406.2916666666667,4.254166666666667,0.8718599033816425,354.23
2024-07-14,HDMICables,1849,406.2916666666667,4.254166666666667,0.8883454106280193,360.93
2024-07-21,HDMICables,1676,406.2916666666667,4.254166666666667,0.898792270531401,365.17
2024-07-28,HDMICables,1420,406.2916666666667,4.254166666666667,0.9142512077294687,371.45
2024-08-04,HDMICables,1766,406.2916666666667,4.254166666666667,0.8933574879227053,362.96
2024-08-11,HDMICables,1380,406.2916666666667,4.254166666666667,0.9166666666666666,372.43
2024-08-18,HDMICables,1422,406.2916666666667,4.254166666666667,0.9141304347826087,371.4
2024-08-25,HDMICables,1562,406.2916666666667,4.254166666666667,0.9056763285024154,367.97
2024-09-01,HDMICables,1249,406.2916666666667,4.254166666666667,0.9245772946859904,375.65
2024-09-08,HDMICables,1440,406.2916666666667,4.254166666666667,0.9130434782608696,370.96
2024-09-15,HDMICables,1580,406.2916666666667,4.254166666666667,0.9045893719806763,367.53
2024-09-22,HDMICables,1167,406.2916666666667,4.254166666666667,0.9295289855072464,377.66
2024-09-29,HDMICables,1415,406.2916666666667,4.254166666666667,0.9145531400966184,371.58
2024-10-06,HDMICables,2143,406.2916666666667,4.254166666666667,0.8705917874396135,353.71
2024-10-13,HDMICables,2262,406.2916666666667,4.254166666666667,0.8634057971014493,350.79
2024-10-20,HDMICables,1851,406.2916666666667,4.254166666666667,0.8882246376811594,360.88
2024-10-27,HDMICables,1850,406.2916666666667,4.254166666666667,0.8882850241545894,360.9
2024-11-03,HDMICables,2267,406.2916666666667,4.254166666666667,0.8631038647342996,350.67
2024-11-10,HDMICables,2247,406.2916666666667,4.254166666666667,0.8643115942028985,351.16
2024-11-17,HDMICables,2270,406.2916666666667,4.254166666666667,0.8629227053140096,350.6
2024-11-24,HDMICables,2327,406.2916666666667,4.254166666666667,0.8594806763285024,349.2
2024-12-01,HDMICables,2132,406.2916666666667,4.254166666666667,0.871256038647343,353.98
2024-12-08,HDMICables,2382,406.2916666666667,4.254166666666667,0.856159420289855,347.85
2024-12-15,HDMICables,2440,406.2916666666667,4.254166666666667,0.8526570048309179,346.43
2024-12-22,HDMICables,2242,406.2916666666667,4.254166666666667,0.8646135265700483,351.29
2024-12-29,HDMICables,2084,406.2916666666667,4.254166666666667,0.8741545893719807,355.16
2022-01-02,WirelessUSBAdapters,815,722.1111111111111,4.094444444444445,0.9507850241545893,686.57
2022-01-09,WirelessUSBAdapters,785,722.1111111111111,4.094444444444445,0.9525966183574879,687.88
